"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"18-0028242","0","05/02/2018","21:01:38","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","419 ","1 or 2 family dwelling                            ","57      ","  ","RUGGLES                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0028243","0","05/02/2018","21:10:13","621 ","Wrong location                                    ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","NNN ","None                                              ","125     ","  ","ARBORWAY                 ","  ","    ","                                        ","  ","                         ","  ","    "
"18-0028244","0","05/02/2018","21:12:46","131 ","Passenger vehicle fire                            ","3000.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","965 ","Vehicle parking area                              ","1078    ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0028244","1","05/02/2018","21:12:46","111 ","Building fire                                     ","30000.0000","0.0000","09   ","               ","","02130     ","965 ","Vehicle parking area                              ","1078    ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0028245","0","05/02/2018","21:15:49","600 ","Good intent call, Other                           ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","460 ","Dormitory-type residence, other                   ","20      ","  ","BROOKWAY                 ","  ","TER ","                                        ","  ","                         ","  ","    "
"18-0028246","0","05/02/2018","21:23:07","600 ","Good intent call, Other                           ","0.0000","0.0000","06   ","DO             ","Dorchester                                        ","02125     ","900 ","Outside or special property, Other                ","769     ","  ","DORCHESTER               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0028249","0","05/02/2018","22:01:07","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","               ","","02130     ","900 ","Outside or special property, Other                ","        ","  ","SAINT ROSE               ","  ","ST  ",": @PARK-SOUTHWEST CORRIDOR PARK         ","  ","                         ","  ","    "
"18-0028252","0","05/02/2018","22:15:03","551 ","Assist police or other governmental agency        ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","960 ","Street, Other                                     ","        ","  ","BAKER                    ","  ","ST  ","                                        ","  ","VFW                      ","  ","PKWY"
"18-0028254","0","05/02/2018","22:22:56","411 ","Gasoline or other flammable liquid spill          ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","960 ","Street, Other                                     ","        ","N ","HARVARD                  ","  ","ST  ","                                        ","  ","CAMBRIDGE                ","  ","ST  "
"18-0028255","0","05/02/2018","22:23:53","411 ","Gasoline or other flammable liquid spill          ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","960 ","Street, Other                                     ","        ","N ","BEACON                   ","  ","ST  ","                                        ","  ","DUSTIN                   ","  ","ST  "
