"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"18-0035272","0","06/01/2018","18:07:32","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","400 ","Residential, Other                                ","47      ","  ","HARRISON ARCHWAYS        ","  ","    ",": alias 47 HARRISON ARCHWAY BO BSTN     ","  ","                         ","  ","    "
"18-0035277","0","06/01/2018","18:30:28","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","11      ","  ","WOODCLIFF                ","  ","ST  ",": #12-1761                              ","  ","                         ","  ","    "
"18-0035278","0","06/01/2018","18:31:20","553 ","Public service                                    ","0.0000","0.0000","06   ","RX             ","Roxbury                                           ","02118     ","900 ","Outside or special property, Other                ","        ","  ","TOPEKA                   ","  ","ST  ","                                        ","  ","SOUTHAMPTON              ","  ","ST  "
"18-0035279","0","06/01/2018","18:33:09","213 ","Steam rupture of pressure or process vessel       ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","120     ","  ","LIVERPOOL                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0035280","0","06/01/2018","18:35:37","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","900 ","Outside or special property, Other                ","        ","  ","BLUE LEDGE               ","  ","DR  ",": #2675                                 ","  ","BLUE LEDGE               ","  ","TER "
"18-0035281","0","06/01/2018","18:35:49","411 ","Gasoline or other flammable liquid spill          ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","962 ","Residential street, road or residential driveway  ","5       ","  ","HOLBROOK                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0035282","0","06/01/2018","18:36:55","714 ","Central station, malicious false alarm            ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","511 ","Convenience store                                 ","473     ","W ","BROADWAY                 ","  ","    ",": #WYN2069                              ","  ","                         ","  ","    "
"18-0035283","0","06/01/2018","18:37:04","653 ","Smoke from barbecue, tar kettle                   ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","962 ","Residential street, road or residential driveway  ","3       ","  ","BEECHER                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0035284","0","06/01/2018","18:37:54","652 ","Steam, vapor, fog or dust thought to be smoke     ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","419 ","1 or 2 family dwelling                            ","18      ","  ","DANE                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0035285","0","06/01/2018","18:49:19","400 ","Hazardous condition, Other                        ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","20      ","  ","PAUL GORE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
