"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"18-0065428","0","10/01/2018","17:37:24","424 ","Carbon monoxide incident                          ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","419 ","1 or 2 family dwelling                            ","21      ","  ","SULLIVAN                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0065429","0","10/01/2018","17:50:23","621 ","Wrong location                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02108     ","460 ","Dormitory-type residence, other                   ","112-116 ","  ","BOYLSTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0065430","0","10/01/2018","18:01:22","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","500 ","Mercantile, business, Other                       ","1112-111","  ","BOYLSTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0065431","0","10/01/2018","18:03:01","445 ","Arcing, shorted electrical equipment              ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","642 ","Electrical distribution                           ","45      ","  ","HIGH                     ","  ","ST  ",": #12-1422                              ","  ","                         ","  ","    "
"18-0065432","0","10/01/2018","18:04:26","554 ","Assist invalid                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","30      ","  ","WALLINGFORD              ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0065433","0","10/01/2018","18:05:51","552 ","Police matter                                     ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","900 ","Outside or special property, Other                ","40      ","  ","BOYLSTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0065439","0","10/01/2018","18:43:18","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","1203    ","  ","BOYLSTON                 ","  ","ST  ",": #WYN542                               ","  ","                         ","  ","    "
"18-0065440","0","10/01/2018","18:45:31","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","400 ","Residential, Other                                ","26      ","  ","MYRTLE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0065441","0","10/01/2018","18:48:42","600 ","Good intent call, Other                           ","0.0000","0.0000","06   ","BO             ","Boston                                            ","02110     ","900 ","Outside or special property, Other                ","131     ","  ","OLIVER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0065443","0","10/01/2018","18:53:23","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","429 ","Multifamily dwelling                              ","64      ","  ","BEACH                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0065444","0","10/01/2018","19:04:32","113 ","Cooking fire, confined to container               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","1607    ","  ","COMMONWEALTH             ","  ","AVE ",": #WYN2209                              ","  ","                         ","  ","    "
"18-0065446","0","10/01/2018","19:13:15","445 ","Arcing, shorted electrical equipment              ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","400 ","Residential, Other                                ","576     ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
