"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"18-0057851","0","09/01/2018","16:10:37","554 ","Assist invalid                                    ","0.0000","0.0000","06   ","DO             ","Dorchester                                        ","02125     ","500 ","Mercantile, business, Other                       ","7       ","  ","ALLSTATE                 ","  ","RD  ",": @SOUTH BAY-TARGET - 7 ALLSTATE RD, DO ","  ","                         ","  ","    "
"18-0057852","0","09/01/2018","16:11:50","600 ","Good intent call, Other                           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02215     ","960 ","Street, Other                                     ","        ","  ","BUICK                    ","  ","ST  ","                                        ","  ","COMMONWEALTH             ","  ","AVE "
"18-0057853","0","09/01/2018","16:15:34","621 ","Wrong location                                    ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","419 ","1 or 2 family dwelling                            ","18      ","  ","FARWELL                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0057856","0","09/01/2018","16:24:28","600 ","Good intent call, Other                           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02215     ","960 ","Street, Other                                     ","855     ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0057858","0","09/01/2018","16:28:01","113 ","Cooking fire, confined to container               ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","429 ","Multifamily dwelling                              ","112     ","  ","PIERCE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0057859","0","09/01/2018","16:34:56","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","960 ","Street, Other                                     ","        ","  ","ACKLEY                   ","  ","PL  ","                                        ","  ","WASHINGTON               ","  ","ST  "
"18-0057860","0","09/01/2018","16:38:58","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","06   ","DO             ","Dorchester                                        ","02125     ","    ","","8       ","  ","ALLSTATE                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0057863","0","09/01/2018","17:02:18","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","963 ","Street or road in commercial area                 ","        ","  ","OTIS                     ","  ","ST  ","                                        ","  ","SUMMER                   ","  ","ST  "
"18-0057864","0","09/01/2018","17:03:52","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","519 ","Food and beverage sales, grocery store            ","41-55   ","  ","BEACH                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0057865","0","09/01/2018","17:05:32","142 ","Brush or brush-and-grass mixture fire             ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","900 ","Outside or special property, Other                ","1666    ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
