"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"18-0044926","0","07/11/2018","16:08:04","553 ","Public service                                    ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","400 ","Residential, Other                                ","944     ","  ","PARKER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0044929","0","07/11/2018","16:40:42","553 ","Public service                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","1570    ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0044933","0","07/11/2018","16:55:54","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","560-566 ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0044934","0","07/11/2018","16:57:47","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","01   ","               ","","02128     ","922 ","Tunnel                                            ","        ","  ","ZONE 101-TED WILLIAMS TUN","  ","    ",": #MTA102                               ","  ","                         ","  ","    "
"18-0044940","0","07/11/2018","17:23:21","553 ","Public service                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","900 ","Outside or special property, Other                ","42      ","  ","BROOKVIEW                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0044942","0","07/11/2018","17:26:16","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","150 ","Public or government, Other                       ","122     ","  ","DEWITT                   ","  ","DR  ","                                        ","  ","                         ","  ","    "
"18-0044954","0","07/11/2018","18:00:37","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","133     ","  ","BROOKLINE                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0044955","0","07/11/2018","18:02:35","440 ","Electrical  wiring/equipment problem, Other       ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","900 ","Outside or special property, Other                ","        ","  ","BAKER                    ","  ","ST  ","                                        ","  ","VFW                      ","  ","PKWY"
"18-0044958","0","07/11/2018","18:08:18","600 ","Good intent call, Other                           ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","963 ","Street or road in commercial area                 ","450     ","W ","BROADWAY                 ","  ","    ","                                        ","  ","                         ","  ","    "
"18-0044961","0","07/11/2018","18:25:19","554 ","Assist invalid                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","900 ","Outside or special property, Other                ","1       ","  ","PEMBERTON                ","  ","SQ  ","                                        ","  ","                         ","  ","    "
