"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"18-0014417","0","03/01/2018","21:39:33","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","840     ","  ","HARRISON                 ","  ","AVE ",": #12-1664                              ","  ","                         ","  ","    "
"18-0014418","0","03/01/2018","21:42:48","553 ","Public service                                    ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","419 ","1 or 2 family dwelling                            ","2219    ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0014420","0","03/01/2018","21:52:23","500 ","Service Call, other                               ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","500 ","Mercantile, business, Other                       ","27      ","  ","DRY DOCK                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0014421","0","03/01/2018","21:55:26","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","40      ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0014422","0","03/01/2018","21:59:58","671 ","HazMat release investigation w/no HazMat          ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","960 ","Street, Other                                     ","        ","  ","BOBOLINK                 ","  ","ST  ","                                        ","  ","PHEASANT                 ","  ","ST  "
"18-0014423","0","03/01/2018","22:04:11","652 ","Steam, vapor, fog or dust thought to be smoke     ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","614 ","Steam or heat-generating plant                    ","165     ","  ","KNEELAND                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0014428","0","03/01/2018","22:22:10","553 ","Public service                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","951 ","Railroad right-of-way                             ","1960    ","  ","BEACON                   ","  ","ST  ",": @CIR-CLEVELAND CIRCLE                 ","  ","                         ","  ","    "
"18-0014433","0","03/01/2018","22:44:30","652 ","Steam, vapor, fog or dust thought to be smoke     ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","189     ","  ","WALNUT                   ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0014434","0","03/01/2018","22:45:10","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","429 ","Multifamily dwelling                              ","144     ","  ","CENTRAL                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0014436","0","03/01/2018","23:02:25","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","11      ","  ","FORBES                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
